expression,side,n,horizon_degrees,warning_count,warning_rate,A_before_B_count,A_before_B_rate,median_lead,primary_eligible
Animosity Growl,right,2,5,0,0.0,2,1.0,40.0,False
Animosity Growl,right,2,7,0,0.0,2,1.0,40.0,False
Animosity Growl,right,2,10,0,0.0,2,1.0,40.0,False
Animosity Growl,right,2,15,0,0.0,2,1.0,40.0,False
Animosity Growl,right,2,20,1,0.5,2,1.0,40.0,False
Animosity Growl,right,2,25,1,0.5,2,1.0,40.0,False
Animosity Growl,right,2,30,1,0.5,2,1.0,40.0,False
Animosity Growl,right,2,40,1,0.5,2,1.0,40.0,False
Animosity Growl,right,2,50,1,0.5,2,1.0,40.0,False
Animosity Rebellious,left,2,1,0,0.0,2,1.0,30.0,False
Animosity Rebellious,left,2,2,0,0.0,2,1.0,30.0,False
Animosity Rebellious,left,2,3,0,0.0,2,1.0,30.0,False
Animosity Rebellious,left,2,5,0,0.0,2,1.0,30.0,False
Animosity Rebellious,left,2,7,0,0.0,2,1.0,30.0,False
Animosity Rebellious,left,2,10,0,0.0,2,1.0,30.0,False
Animosity Rebellious,left,2,15,0,0.0,2,1.0,30.0,False
Animosity Rebellious,left,2,20,0,0.0,2,1.0,30.0,False
Animosity Rebellious,left,2,25,1,0.5,2,1.0,30.0,False
Animosity Rebellious,left,2,30,1,0.5,2,1.0,30.0,False
Animosity Rebellious,left,2,40,2,1.0,2,1.0,30.0,False
Animosity Rebellious,left,2,50,2,1.0,2,1.0,30.0,False
Animosity Rebellious,right,2,1,0,0.0,2,1.0,32.5,False
Animosity Rebellious,right,2,2,0,0.0,2,1.0,32.5,False
Animosity Rebellious,right,2,3,0,0.0,2,1.0,32.5,False
Animosity Rebellious,right,2,5,0,0.0,2,1.0,32.5,False
Animosity Rebellious,right,2,7,0,0.0,2,1.0,32.5,False
Animosity Rebellious,right,2,10,0,0.0,2,1.0,32.5,False
Animosity Rebellious,right,2,15,0,0.0,2,1.0,32.5,False
Animosity Rebellious,right,2,20,0,0.0,2,1.0,32.5,False
Animosity Rebellious,right,2,25,1,0.5,2,1.0,32.5,False
Animosity Rebellious,right,2,30,1,0.5,2,1.0,32.5,False
Animosity Rebellious,right,2,40,1,0.5,2,1.0,32.5,False
Animosity Rebellious,right,2,50,2,1.0,2,1.0,32.5,False
Bored,left,9,1,3,0.3333333333333333,9,1.0,5.0,True
Bored,left,9,2,3,0.3333333333333333,9,1.0,5.0,True
Bored,left,9,3,3,0.3333333333333333,9,1.0,5.0,True
Bored,left,9,5,7,0.7777777777777778,9,1.0,5.0,True
Bored,left,9,7,8,0.8888888888888888,9,1.0,5.0,True
Bored,left,9,10,8,0.8888888888888888,9,1.0,5.0,True
Bored,left,9,15,9,1.0,9,1.0,5.0,True
Bored,left,9,20,9,1.0,9,1.0,5.0,True
Bored,left,9,25,9,1.0,9,1.0,5.0,True
Bored,left,9,30,9,1.0,9,1.0,5.0,True
Bored,left,9,40,9,1.0,9,1.0,5.0,True
Bored,left,9,50,9,1.0,9,1.0,5.0,True
Bored,right,9,1,0,0.0,7,0.7777777777777778,6.0,True
Bored,right,9,2,2,0.2222222222222222,7,0.7777777777777778,6.0,True
Bored,right,9,3,2,0.2222222222222222,7,0.7777777777777778,6.0,True
Bored,right,9,5,2,0.2222222222222222,7,0.7777777777777778,6.0,True
Bored,right,9,7,3,0.3333333333333333,7,0.7777777777777778,6.0,True
Bored,right,9,10,3,0.3333333333333333,7,0.7777777777777778,6.0,True
Bored,right,9,15,4,0.4444444444444444,7,0.7777777777777778,6.0,True
Bored,right,9,20,5,0.5555555555555556,7,0.7777777777777778,6.0,True
Bored,right,9,25,7,0.7777777777777778,7,0.7777777777777778,6.0,True
Bored,right,9,30,7,0.7777777777777778,7,0.7777777777777778,6.0,True
Bored,right,9,40,7,0.7777777777777778,7,0.7777777777777778,6.0,True
Bored,right,9,50,7,0.7777777777777778,7,0.7777777777777778,6.0,True
BreathTaking Over The Moon,left,2,1,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,left,2,2,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,left,2,3,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,left,2,5,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,left,2,7,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,left,2,10,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,left,2,15,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,left,2,20,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,left,2,25,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,left,2,30,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,left,2,40,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,left,2,50,0,0.0,1,0.5,26.5,False
BreathTaking Over The Moon,right,2,1,0,0.0,2,1.0,42.5,False
BreathTaking Over The Moon,right,2,2,0,0.0,2,1.0,42.5,False
BreathTaking Over The Moon,right,2,3,0,0.0,2,1.0,42.5,False
BreathTaking Over The Moon,right,2,5,1,0.5,2,1.0,42.5,False
BreathTaking Over The Moon,right,2,7,1,0.5,2,1.0,42.5,False
BreathTaking Over The Moon,right,2,10,1,0.5,2,1.0,42.5,False
BreathTaking Over The Moon,right,2,15,1,0.5,2,1.0,42.5,False
BreathTaking Over The Moon,right,2,20,1,0.5,2,1.0,42.5,False
BreathTaking Over The Moon,right,2,25,1,0.5,2,1.0,42.5,False
BreathTaking Over The Moon,right,2,30,1,0.5,2,1.0,42.5,False
BreathTaking Over The Moon,right,2,40,1,0.5,2,1.0,42.5,False
BreathTaking Over The Moon,right,2,50,1,0.5,2,1.0,42.5,False
Chewing,left,2,1,0,0.0,2,1.0,6.0,False
Chewing,left,2,2,0,0.0,2,1.0,6.0,False
Chewing,left,2,3,0,0.0,2,1.0,6.0,False
Chewing,left,2,5,1,0.5,2,1.0,6.0,False
Chewing,left,2,7,1,0.5,2,1.0,6.0,False
Chewing,left,2,10,2,1.0,2,1.0,6.0,False
Chewing,left,2,15,2,1.0,2,1.0,6.0,False
Chewing,left,2,20,2,1.0,2,1.0,6.0,False
Chewing,left,2,25,2,1.0,2,1.0,6.0,False
Chewing,left,2,30,2,1.0,2,1.0,6.0,False
Chewing,left,2,40,2,1.0,2,1.0,6.0,False
Chewing,left,2,50,2,1.0,2,1.0,6.0,False
Chewing,right,2,1,0,0.0,2,1.0,9.5,False
Chewing,right,2,2,1,0.5,2,1.0,9.5,False
Chewing,right,2,3,1,0.5,2,1.0,9.5,False
Chewing,right,2,5,1,0.5,2,1.0,9.5,False
Chewing,right,2,7,1,0.5,2,1.0,9.5,False
Chewing,right,2,10,1,0.5,2,1.0,9.5,False
Chewing,right,2,15,1,0.5,2,1.0,9.5,False
Chewing,right,2,20,2,1.0,2,1.0,9.5,False
Chewing,right,2,25,2,1.0,2,1.0,9.5,False
Chewing,right,2,30,2,1.0,2,1.0,9.5,False
Chewing,right,2,40,2,1.0,2,1.0,9.5,False
Chewing,right,2,50,2,1.0,2,1.0,9.5,False
Choking,left,2,1,0,0.0,2,1.0,14.0,False
Choking,left,2,2,0,0.0,2,1.0,14.0,False
Choking,left,2,3,0,0.0,2,1.0,14.0,False
Choking,left,2,5,0,0.0,2,1.0,14.0,False
Choking,left,2,7,0,0.0,2,1.0,14.0,False
Choking,left,2,10,0,0.0,2,1.0,14.0,False
Choking,left,2,15,2,1.0,2,1.0,14.0,False
Choking,left,2,20,2,1.0,2,1.0,14.0,False
Choking,left,2,25,2,1.0,2,1.0,14.0,False
Choking,left,2,30,2,1.0,2,1.0,14.0,False
Choking,left,2,40,2,1.0,2,1.0,14.0,False
Choking,left,2,50,2,1.0,2,1.0,14.0,False
Choking,right,2,1,0,0.0,2,1.0,12.0,False
Choking,right,2,2,0,0.0,2,1.0,12.0,False
Choking,right,2,3,0,0.0,2,1.0,12.0,False
Choking,right,2,5,0,0.0,2,1.0,12.0,False
Choking,right,2,7,1,0.5,2,1.0,12.0,False
Choking,right,2,10,1,0.5,2,1.0,12.0,False
Choking,right,2,15,1,0.5,2,1.0,12.0,False
Choking,right,2,20,2,1.0,2,1.0,12.0,False
Choking,right,2,25,2,1.0,2,1.0,12.0,False
Choking,right,2,30,2,1.0,2,1.0,12.0,False
Choking,right,2,40,2,1.0,2,1.0,12.0,False
Choking,right,2,50,2,1.0,2,1.0,12.0,False
Coughing,left,2,1,0,0.0,1,0.5,27.0,False
Coughing,left,2,2,0,0.0,1,0.5,27.0,False
Coughing,left,2,3,0,0.0,1,0.5,27.0,False
Coughing,left,2,5,0,0.0,1,0.5,27.0,False
Coughing,left,2,7,0,0.0,1,0.5,27.0,False
Coughing,left,2,10,0,0.0,1,0.5,27.0,False
Coughing,left,2,15,0,0.0,1,0.5,27.0,False
Coughing,left,2,20,0,0.0,1,0.5,27.0,False
Coughing,left,2,25,0,0.0,1,0.5,27.0,False
Coughing,left,2,30,0,0.0,1,0.5,27.0,False
Coughing,left,2,40,0,0.0,1,0.5,27.0,False
Coughing,left,2,50,0,0.0,1,0.5,27.0,False
Coughing,right,2,1,0,0.0,2,1.0,31.5,False
Coughing,right,2,2,0,0.0,2,1.0,31.5,False
Coughing,right,2,3,0,0.0,2,1.0,31.5,False
Coughing,right,2,5,0,0.0,2,1.0,31.5,False
Coughing,right,2,7,0,0.0,2,1.0,31.5,False
Coughing,right,2,10,1,0.5,2,1.0,31.5,False
Coughing,right,2,15,1,0.5,2,1.0,31.5,False
Coughing,right,2,20,1,0.5,2,1.0,31.5,False
Coughing,right,2,25,1,0.5,2,1.0,31.5,False
Coughing,right,2,30,1,0.5,2,1.0,31.5,False
Coughing,right,2,40,1,0.5,2,1.0,31.5,False
Coughing,right,2,50,1,0.5,2,1.0,31.5,False
Crazed,left,2,1,0,0.0,2,1.0,32.0,False
Crazed,left,2,2,0,0.0,2,1.0,32.0,False
Crazed,left,2,3,0,0.0,2,1.0,32.0,False
Crazed,left,2,5,0,0.0,2,1.0,32.0,False
Crazed,left,2,7,0,0.0,2,1.0,32.0,False
Crazed,left,2,10,0,0.0,2,1.0,32.0,False
Crazed,left,2,15,0,0.0,2,1.0,32.0,False
Crazed,left,2,20,0,0.0,2,1.0,32.0,False
Crazed,left,2,25,1,0.5,2,1.0,32.0,False
Crazed,left,2,30,1,0.5,2,1.0,32.0,False
Crazed,left,2,40,1,0.5,2,1.0,32.0,False
Crazed,left,2,50,2,1.0,2,1.0,32.0,False
Crazed,right,2,1,0,0.0,2,1.0,54.0,False
Crazed,right,2,2,0,0.0,2,1.0,54.0,False
Crazed,right,2,3,0,0.0,2,1.0,54.0,False
Crazed,right,2,5,0,0.0,2,1.0,54.0,False
Crazed,right,2,7,0,0.0,2,1.0,54.0,False
Crazed,right,2,10,0,0.0,2,1.0,54.0,False
Crazed,right,2,15,0,0.0,2,1.0,54.0,False
Crazed,right,2,20,0,0.0,2,1.0,54.0,False
Crazed,right,2,25,0,0.0,2,1.0,54.0,False
Crazed,right,2,30,0,0.0,2,1.0,54.0,False
Crazed,right,2,40,0,0.0,2,1.0,54.0,False
Crazed,right,2,50,0,0.0,2,1.0,54.0,False
Crying,left,2,1,0,0.0,2,1.0,4.5,False
Crying,left,2,2,0,0.0,2,1.0,4.5,False
Crying,left,2,3,0,0.0,2,1.0,4.5,False
Crying,left,2,5,2,1.0,2,1.0,4.5,False
Crying,left,2,7,2,1.0,2,1.0,4.5,False
Crying,left,2,10,2,1.0,2,1.0,4.5,False
Crying,left,2,15,2,1.0,2,1.0,4.5,False
Crying,left,2,20,2,1.0,2,1.0,4.5,False
Crying,left,2,25,2,1.0,2,1.0,4.5,False
Crying,left,2,30,2,1.0,2,1.0,4.5,False
Crying,left,2,40,2,1.0,2,1.0,4.5,False
Crying,left,2,50,2,1.0,2,1.0,4.5,False
Crying,right,2,1,1,0.5,2,1.0,4.5,False
Crying,right,2,2,1,0.5,2,1.0,4.5,False
Crying,right,2,3,1,0.5,2,1.0,4.5,False
Crying,right,2,5,1,0.5,2,1.0,4.5,False
Crying,right,2,7,1,0.5,2,1.0,4.5,False
Crying,right,2,10,2,1.0,2,1.0,4.5,False
Crying,right,2,15,2,1.0,2,1.0,4.5,False
Crying,right,2,20,2,1.0,2,1.0,4.5,False
Crying,right,2,25,2,1.0,2,1.0,4.5,False
Crying,right,2,30,2,1.0,2,1.0,4.5,False
Crying,right,2,40,2,1.0,2,1.0,4.5,False
Crying,right,2,50,2,1.0,2,1.0,4.5,False
Cute,left,10,1,0,0.0,10,1.0,6.5,True
Cute,left,10,2,1,0.1,10,1.0,6.5,True
Cute,left,10,3,1,0.1,10,1.0,6.5,True
Cute,left,10,5,5,0.5,10,1.0,6.5,True
Cute,left,10,7,5,0.5,10,1.0,6.5,True
Cute,left,10,10,9,0.9,10,1.0,6.5,True
Cute,left,10,15,10,1.0,10,1.0,6.5,True
Cute,left,10,20,10,1.0,10,1.0,6.5,True
Cute,left,10,25,10,1.0,10,1.0,6.5,True
Cute,left,10,30,10,1.0,10,1.0,6.5,True
Cute,left,10,40,10,1.0,10,1.0,6.5,True
Cute,left,10,50,10,1.0,10,1.0,6.5,True
Cute,right,10,1,1,0.1,8,0.8,6.0,True
Cute,right,10,2,1,0.1,8,0.8,6.0,True
Cute,right,10,3,2,0.2,8,0.8,6.0,True
Cute,right,10,5,3,0.3,8,0.8,6.0,True
Cute,right,10,7,3,0.3,8,0.8,6.0,True
Cute,right,10,10,5,0.5,8,0.8,6.0,True
Cute,right,10,15,6,0.6,8,0.8,6.0,True
Cute,right,10,20,8,0.8,8,0.8,6.0,True
Cute,right,10,25,8,0.8,8,0.8,6.0,True
Cute,right,10,30,8,0.8,8,0.8,6.0,True
Cute,right,10,40,8,0.8,8,0.8,6.0,True
Cute,right,10,50,8,0.8,8,0.8,6.0,True
Despise,left,10,1,0,0.0,9,0.9,12.0,True
Despise,left,10,2,0,0.0,9,0.9,12.0,True
Despise,left,10,3,1,0.1,9,0.9,12.0,True
Despise,left,10,5,3,0.3,9,0.9,12.0,True
Despise,left,10,7,3,0.3,9,0.9,12.0,True
Despise,left,10,10,3,0.3,9,0.9,12.0,True
Despise,left,10,15,6,0.6,9,0.9,12.0,True
Despise,left,10,20,9,0.9,9,0.9,12.0,True
Despise,left,10,25,9,0.9,9,0.9,12.0,True
Despise,left,10,30,9,0.9,9,0.9,12.0,True
Despise,left,10,40,9,0.9,9,0.9,12.0,True
Despise,left,10,50,9,0.9,9,0.9,12.0,True
Despise,right,10,1,1,0.1,8,0.8,7.5,True
Despise,right,10,2,1,0.1,8,0.8,7.5,True
Despise,right,10,3,1,0.1,8,0.8,7.5,True
Despise,right,10,5,2,0.2,8,0.8,7.5,True
Despise,right,10,7,3,0.3,8,0.8,7.5,True
Despise,right,10,10,5,0.5,8,0.8,7.5,True
Despise,right,10,15,6,0.6,8,0.8,7.5,True
Despise,right,10,20,7,0.7,8,0.8,7.5,True
Despise,right,10,25,7,0.7,8,0.8,7.5,True
Despise,right,10,30,7,0.7,8,0.8,7.5,True
Despise,right,10,40,7,0.7,8,0.8,7.5,True
Despise,right,10,50,7,0.7,8,0.8,7.5,True
Determined,left,2,1,0,0.0,2,1.0,6.5,False
Determined,left,2,2,1,0.5,2,1.0,6.5,False
Determined,left,2,3,1,0.5,2,1.0,6.5,False
Determined,left,2,5,1,0.5,2,1.0,6.5,False
Determined,left,2,7,1,0.5,2,1.0,6.5,False
Determined,left,2,10,1,0.5,2,1.0,6.5,False
Determined,left,2,15,2,1.0,2,1.0,6.5,False
Determined,left,2,20,2,1.0,2,1.0,6.5,False
Determined,left,2,25,2,1.0,2,1.0,6.5,False
Determined,left,2,30,2,1.0,2,1.0,6.5,False
Determined,left,2,40,2,1.0,2,1.0,6.5,False
Determined,left,2,50,2,1.0,2,1.0,6.5,False
Determined,right,2,1,0,0.0,2,1.0,12.0,False
Determined,right,2,2,0,0.0,2,1.0,12.0,False
Determined,right,2,3,0,0.0,2,1.0,12.0,False
Determined,right,2,5,0,0.0,2,1.0,12.0,False
Determined,right,2,7,0,0.0,2,1.0,12.0,False
Determined,right,2,10,1,0.5,2,1.0,12.0,False
Determined,right,2,15,2,1.0,2,1.0,12.0,False
Determined,right,2,20,2,1.0,2,1.0,12.0,False
Determined,right,2,25,2,1.0,2,1.0,12.0,False
Determined,right,2,30,2,1.0,2,1.0,12.0,False
Determined,right,2,40,2,1.0,2,1.0,12.0,False
Determined,right,2,50,2,1.0,2,1.0,12.0,False
Distrust,left,10,1,3,0.3,9,0.9,2.0,True
Distrust,left,10,2,5,0.5,9,0.9,2.0,True
Distrust,left,10,3,5,0.5,9,0.9,2.0,True
Distrust,left,10,5,6,0.6,9,0.9,2.0,True
Distrust,left,10,7,6,0.6,9,0.9,2.0,True
Distrust,left,10,10,7,0.7,9,0.9,2.0,True
Distrust,left,10,15,9,0.9,9,0.9,2.0,True
Distrust,left,10,20,9,0.9,9,0.9,2.0,True
Distrust,left,10,25,9,0.9,9,0.9,2.0,True
Distrust,left,10,30,9,0.9,9,0.9,2.0,True
Distrust,left,10,40,9,0.9,9,0.9,2.0,True
Distrust,left,10,50,9,0.9,9,0.9,2.0,True
Distrust,right,10,1,1,0.1,8,0.8,2.5,True
Distrust,right,10,2,3,0.3,8,0.8,2.5,True
Distrust,right,10,3,4,0.4,8,0.8,2.5,True
Distrust,right,10,5,5,0.5,8,0.8,2.5,True
Distrust,right,10,7,5,0.5,8,0.8,2.5,True
Distrust,right,10,10,7,0.7,8,0.8,2.5,True
Distrust,right,10,15,7,0.7,8,0.8,2.5,True
Distrust,right,10,20,8,0.8,8,0.8,2.5,True
Distrust,right,10,25,8,0.8,8,0.8,2.5,True
Distrust,right,10,30,8,0.8,8,0.8,2.5,True
Distrust,right,10,40,8,0.8,8,0.8,2.5,True
Distrust,right,10,50,8,0.8,8,0.8,2.5,True
Empathy,left,10,1,1,0.1,9,0.9,3.0,True
Empathy,left,10,2,3,0.3,9,0.9,3.0,True
Empathy,left,10,3,5,0.5,9,0.9,3.0,True
Empathy,left,10,5,7,0.7,9,0.9,3.0,True
Empathy,left,10,7,8,0.8,9,0.9,3.0,True
Empathy,left,10,10,9,0.9,9,0.9,3.0,True
Empathy,left,10,15,9,0.9,9,0.9,3.0,True
Empathy,left,10,20,9,0.9,9,0.9,3.0,True
Empathy,left,10,25,9,0.9,9,0.9,3.0,True
Empathy,left,10,30,9,0.9,9,0.9,3.0,True
Empathy,left,10,40,9,0.9,9,0.9,3.0,True
Empathy,left,10,50,9,0.9,9,0.9,3.0,True
Empathy,right,10,1,1,0.1,8,0.8,6.0,True
Empathy,right,10,2,1,0.1,8,0.8,6.0,True
Empathy,right,10,3,2,0.2,8,0.8,6.0,True
Empathy,right,10,5,2,0.2,8,0.8,6.0,True
Empathy,right,10,7,4,0.4,8,0.8,6.0,True
Empathy,right,10,10,6,0.6,8,0.8,6.0,True
Empathy,right,10,15,7,0.7,8,0.8,6.0,True
Empathy,right,10,20,8,0.8,8,0.8,6.0,True
Empathy,right,10,25,8,0.8,8,0.8,6.0,True
Empathy,right,10,30,8,0.8,8,0.8,6.0,True
Empathy,right,10,40,8,0.8,8,0.8,6.0,True
Empathy,right,10,50,8,0.8,8,0.8,6.0,True
Expressions Anger,left,10,1,1,0.1,10,1.0,11.5,True
Expressions Anger,left,10,2,2,0.2,10,1.0,11.5,True
Expressions Anger,left,10,3,2,0.2,10,1.0,11.5,True
Expressions Anger,left,10,5,3,0.3,10,1.0,11.5,True
Expressions Anger,left,10,7,3,0.3,10,1.0,11.5,True
Expressions Anger,left,10,10,4,0.4,10,1.0,11.5,True
Expressions Anger,left,10,15,9,0.9,10,1.0,11.5,True
Expressions Anger,left,10,20,9,0.9,10,1.0,11.5,True
Expressions Anger,left,10,25,9,0.9,10,1.0,11.5,True
Expressions Anger,left,10,30,10,1.0,10,1.0,11.5,True
Expressions Anger,left,10,40,10,1.0,10,1.0,11.5,True
Expressions Anger,left,10,50,10,1.0,10,1.0,11.5,True
Expressions Anger,right,10,1,0,0.0,8,0.8,3.5,True
Expressions Anger,right,10,2,2,0.2,8,0.8,3.5,True
Expressions Anger,right,10,3,3,0.3,8,0.8,3.5,True
Expressions Anger,right,10,5,4,0.4,8,0.8,3.5,True
Expressions Anger,right,10,7,6,0.6,8,0.8,3.5,True
Expressions Anger,right,10,10,7,0.7,8,0.8,3.5,True
Expressions Anger,right,10,15,7,0.7,8,0.8,3.5,True
Expressions Anger,right,10,20,7,0.7,8,0.8,3.5,True
Expressions Anger,right,10,25,8,0.8,8,0.8,3.5,True
Expressions Anger,right,10,30,8,0.8,8,0.8,3.5,True
Expressions Anger,right,10,40,8,0.8,8,0.8,3.5,True
Expressions Anger,right,10,50,8,0.8,8,0.8,3.5,True
Expressions Confusion,left,10,1,1,0.1,9,0.9,6.5,True
Expressions Confusion,left,10,2,2,0.2,9,0.9,6.5,True
Expressions Confusion,left,10,3,4,0.4,9,0.9,6.5,True
Expressions Confusion,left,10,5,4,0.4,9,0.9,6.5,True
Expressions Confusion,left,10,7,4,0.4,9,0.9,6.5,True
Expressions Confusion,left,10,10,5,0.5,9,0.9,6.5,True
Expressions Confusion,left,10,15,8,0.8,9,0.9,6.5,True
Expressions Confusion,left,10,20,8,0.8,9,0.9,6.5,True
Expressions Confusion,left,10,25,9,0.9,9,0.9,6.5,True
Expressions Confusion,left,10,30,9,0.9,9,0.9,6.5,True
Expressions Confusion,left,10,40,9,0.9,9,0.9,6.5,True
Expressions Confusion,left,10,50,9,0.9,9,0.9,6.5,True
Expressions Confusion,right,10,1,1,0.1,7,0.7,3.0,True
Expressions Confusion,right,10,2,2,0.2,7,0.7,3.0,True
Expressions Confusion,right,10,3,2,0.2,7,0.7,3.0,True
Expressions Confusion,right,10,5,3,0.3,7,0.7,3.0,True
Expressions Confusion,right,10,7,5,0.5,7,0.7,3.0,True
Expressions Confusion,right,10,10,6,0.6,7,0.7,3.0,True
Expressions Confusion,right,10,15,7,0.7,7,0.7,3.0,True
Expressions Confusion,right,10,20,7,0.7,7,0.7,3.0,True
Expressions Confusion,right,10,25,7,0.7,7,0.7,3.0,True
Expressions Confusion,right,10,30,7,0.7,7,0.7,3.0,True
Expressions Confusion,right,10,40,7,0.7,7,0.7,3.0,True
Expressions Confusion,right,10,50,7,0.7,7,0.7,3.0,True
Expressions Contempt,left,10,1,0,0.0,9,0.9,12.5,True
Expressions Contempt,left,10,2,1,0.1,9,0.9,12.5,True
Expressions Contempt,left,10,3,2,0.2,9,0.9,12.5,True
Expressions Contempt,left,10,5,3,0.3,9,0.9,12.5,True
Expressions Contempt,left,10,7,3,0.3,9,0.9,12.5,True
Expressions Contempt,left,10,10,4,0.4,9,0.9,12.5,True
Expressions Contempt,left,10,15,6,0.6,9,0.9,12.5,True
Expressions Contempt,left,10,20,9,0.9,9,0.9,12.5,True
Expressions Contempt,left,10,25,9,0.9,9,0.9,12.5,True
Expressions Contempt,left,10,30,9,0.9,9,0.9,12.5,True
Expressions Contempt,left,10,40,9,0.9,9,0.9,12.5,True
Expressions Contempt,left,10,50,9,0.9,9,0.9,12.5,True
Expressions Contempt,right,10,1,0,0.0,7,0.7,6.0,True
Expressions Contempt,right,10,2,2,0.2,7,0.7,6.0,True
Expressions Contempt,right,10,3,2,0.2,7,0.7,6.0,True
Expressions Contempt,right,10,5,2,0.2,7,0.7,6.0,True
Expressions Contempt,right,10,7,2,0.2,7,0.7,6.0,True
Expressions Contempt,right,10,10,3,0.3,7,0.7,6.0,True
Expressions Contempt,right,10,15,5,0.5,7,0.7,6.0,True
Expressions Contempt,right,10,20,5,0.5,7,0.7,6.0,True
Expressions Contempt,right,10,25,6,0.6,7,0.7,6.0,True
Expressions Contempt,right,10,30,6,0.6,7,0.7,6.0,True
Expressions Contempt,right,10,40,6,0.6,7,0.7,6.0,True
Expressions Contempt,right,10,50,6,0.6,7,0.7,6.0,True
Expressions Desire,left,10,1,0,0.0,9,0.9,9.0,True
Expressions Desire,left,10,2,0,0.0,9,0.9,9.0,True
Expressions Desire,left,10,3,1,0.1,9,0.9,9.0,True
Expressions Desire,left,10,5,2,0.2,9,0.9,9.0,True
Expressions Desire,left,10,7,4,0.4,9,0.9,9.0,True
Expressions Desire,left,10,10,4,0.4,9,0.9,9.0,True
Expressions Desire,left,10,15,5,0.5,9,0.9,9.0,True
Expressions Desire,left,10,20,5,0.5,9,0.9,9.0,True
Expressions Desire,left,10,25,6,0.6,9,0.9,9.0,True
Expressions Desire,left,10,30,7,0.7,9,0.9,9.0,True
Expressions Desire,left,10,40,8,0.8,9,0.9,9.0,True
Expressions Desire,left,10,50,8,0.8,9,0.9,9.0,True
Expressions Desire,right,10,1,1,0.1,9,0.9,5.5,True
Expressions Desire,right,10,2,2,0.2,9,0.9,5.5,True
Expressions Desire,right,10,3,2,0.2,9,0.9,5.5,True
Expressions Desire,right,10,5,4,0.4,9,0.9,5.5,True
Expressions Desire,right,10,7,5,0.5,9,0.9,5.5,True
Expressions Desire,right,10,10,6,0.6,9,0.9,5.5,True
Expressions Desire,right,10,15,7,0.7,9,0.9,5.5,True
Expressions Desire,right,10,20,8,0.8,9,0.9,5.5,True
Expressions Desire,right,10,25,8,0.8,9,0.9,5.5,True
Expressions Desire,right,10,30,8,0.8,9,0.9,5.5,True
Expressions Desire,right,10,40,9,0.9,9,0.9,5.5,True
Expressions Desire,right,10,50,9,0.9,9,0.9,5.5,True
Expressions Disgust,left,10,1,0,0.0,10,1.0,10.5,True
Expressions Disgust,left,10,2,1,0.1,10,1.0,10.5,True
Expressions Disgust,left,10,3,2,0.2,10,1.0,10.5,True
Expressions Disgust,left,10,5,3,0.3,10,1.0,10.5,True
Expressions Disgust,left,10,7,4,0.4,10,1.0,10.5,True
Expressions Disgust,left,10,10,5,0.5,10,1.0,10.5,True
Expressions Disgust,left,10,15,6,0.6,10,1.0,10.5,True
Expressions Disgust,left,10,20,8,0.8,10,1.0,10.5,True
Expressions Disgust,left,10,25,8,0.8,10,1.0,10.5,True
Expressions Disgust,left,10,30,9,0.9,10,1.0,10.5,True
Expressions Disgust,left,10,40,9,0.9,10,1.0,10.5,True
Expressions Disgust,left,10,50,9,0.9,10,1.0,10.5,True
Expressions Disgust,right,10,1,1,0.1,9,0.9,7.0,True
Expressions Disgust,right,10,2,1,0.1,9,0.9,7.0,True
Expressions Disgust,right,10,3,1,0.1,9,0.9,7.0,True
Expressions Disgust,right,10,5,2,0.2,9,0.9,7.0,True
Expressions Disgust,right,10,7,5,0.5,9,0.9,7.0,True
Expressions Disgust,right,10,10,6,0.6,9,0.9,7.0,True
Expressions Disgust,right,10,15,7,0.7,9,0.9,7.0,True
Expressions Disgust,right,10,20,7,0.7,9,0.9,7.0,True
Expressions Disgust,right,10,25,8,0.8,9,0.9,7.0,True
Expressions Disgust,right,10,30,8,0.8,9,0.9,7.0,True
Expressions Disgust,right,10,40,8,0.8,9,0.9,7.0,True
Expressions Disgust,right,10,50,8,0.8,9,0.9,7.0,True
Expressions Excitement,left,10,1,0,0.0,10,1.0,8.5,True
Expressions Excitement,left,10,2,1,0.1,10,1.0,8.5,True
Expressions Excitement,left,10,3,1,0.1,10,1.0,8.5,True
Expressions Excitement,left,10,5,2,0.2,10,1.0,8.5,True
Expressions Excitement,left,10,7,5,0.5,10,1.0,8.5,True
Expressions Excitement,left,10,10,6,0.6,10,1.0,8.5,True
Expressions Excitement,left,10,15,7,0.7,10,1.0,8.5,True
Expressions Excitement,left,10,20,9,0.9,10,1.0,8.5,True
Expressions Excitement,left,10,25,9,0.9,10,1.0,8.5,True
Expressions Excitement,left,10,30,10,1.0,10,1.0,8.5,True
Expressions Excitement,left,10,40,10,1.0,10,1.0,8.5,True
