folder,gender,expression,A_cosine_left_angle,A_cosine_left_abs_angle,A_cosine_right_angle,A_cosine_right_abs_angle,A_angular_left_angle,A_angular_left_abs_angle,A_angular_right_angle,A_angular_right_abs_angle,A_euclidean_left_angle,A_euclidean_left_abs_angle,A_euclidean_right_angle,A_euclidean_right_abs_angle,A_path_left_angle,A_path_left_abs_angle,A_path_right_angle,A_path_right_abs_angle,A_rate_left_angle,A_rate_left_abs_angle,A_rate_right_angle,A_rate_right_abs_angle,A_curvature_left_angle,A_curvature_left_abs_angle,A_curvature_right_angle,A_curvature_right_abs_angle,A_instability_left_angle,A_instability_left_abs_angle,A_instability_right_angle,A_instability_right_abs_angle,C_left_angle,C_left_abs_angle,C_right_angle,C_right_abs_angle,B_left_angle,B_left_abs_angle,B_right_angle,B_right_abs_angle,C_hard_left_angle,C_hard_left_abs_angle,C_hard_right_angle,C_hard_right_abs_angle,A_cosine_distance_AUC_left,A_angular_distance_deg_AUC_left,A_euclidean_distance_AUC_left,A_cumulative_path_from_V107_AUC_left,A_rate_per_degree_AUC_left,A_curvature_AUC_left,A_trajectory_instability_AUC_left,C_margin_AUC_left,B_correct_AUC_left,A_cosine_distance_AUC_right,A_angular_distance_deg_AUC_right,A_euclidean_distance_AUC_right,A_cumulative_path_from_V107_AUC_right,A_rate_per_degree_AUC_right,A_curvature_AUC_right,A_trajectory_instability_AUC_right,C_margin_AUC_right,B_correct_AUC_right,A_cosine_leads_B_left,B_minus_A_cosine_left,A_angular_leads_B_left,B_minus_A_angular_left,A_euclidean_leads_B_left,B_minus_A_euclidean_left,A_path_leads_B_left,B_minus_A_path_left,A_rate_leads_B_left,B_minus_A_rate_left,A_curvature_leads_B_left,B_minus_A_curvature_left,A_instability_leads_B_left,B_minus_A_instability_left,C_leads_B_left,B_minus_C_left,A_cosine_leads_B_right,B_minus_A_cosine_right,A_angular_leads_B_right,B_minus_A_angular_right,A_euclidean_leads_B_right,B_minus_A_euclidean_right,A_path_leads_B_right,B_minus_A_path_right,A_rate_leads_B_right,B_minus_A_rate_right,A_curvature_leads_B_right,B_minus_A_curvature_right,A_instability_leads_B_right,B_minus_A_instability_right,C_leads_B_right,B_minus_C_right
Male_BreathTaking Over The Moon,Male,BreathTaking Over The Moon,-7.0,7.0,1.0,1.0,-7.0,7.0,1.0,1.0,-7.0,7.0,1.0,1.0,-5.0,5.0,3.0,3.0,-53.0,53.0,85.0,85.0,,,,,-58.0,58.0,84.0,84.0,0.0,0.0,0.0,0.0,-5.0,5.0,5.0,5.0,-5.0,5.0,5.0,5.0,0.24677614241002876,39.3855865514167,0.6701101707381623,5.195007638988372,0.10392355328460909,15.873773867886237,0.1521010989288114,-0.013696133254844452,0.411214953271028,0.2460318489052425,39.68177853343643,0.6755267568280764,5.006514206215321,0.09581116673963092,16.079564941359994,0.13109749274433785,-0.017176133171420232,0.38317757009345793,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,-48.0,,,0.0,-53.0,1.0,5.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,-80.0,,,0.0,-79.0,1.0,5.0
Male_Chewing,Male,Chewing,-7.0,7.0,9.0,9.0,-7.0,7.0,9.0,9.0,-7.0,7.0,9.0,9.0,-7.0,7.0,7.0,7.0,-18.0,18.0,52.0,52.0,,,,,-67.0,67.0,51.0,51.0,-9.0,9.0,11.0,11.0,-11.0,11.0,11.0,11.0,-11.0,11.0,11.0,11.0,0.32193953523011964,45.26549905482854,0.7638641406442518,4.820043853492798,0.09915505887343073,16.25566396217911,0.13935068295389977,-0.050447025588739695,0.09813084112149532,0.3735964008580858,48.99404895194223,0.8223432826800882,4.579294333008127,0.09276227879329263,17.821432585758295,0.13325771130621433,-0.04567749101981938,0.09813084112149532,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.0,-7.0,,,0.0,-56.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,-41.0,,,0.0,-40.0,0.0,0.0
Male_Choking,Male,Choking,-7.0,7.0,5.0,5.0,-7.0,7.0,5.0,5.0,-7.0,7.0,5.0,5.0,-5.0,5.0,4.0,4.0,-7.0,7.0,28.0,28.0,,,,,-90.0,90.0,31.0,31.0,-22.0,22.0,22.0,22.0,-22.0,22.0,22.0,22.0,-22.0,22.0,22.0,22.0,0.2956714791672252,42.68761484199595,0.7208681224848414,5.531446889634723,0.10706926724117882,15.419743390719812,0.15171273565798435,-0.053769392527152446,0.3037383177570093,0.30602780959316506,43.6163315728446,0.7355757434977341,5.593959700699164,0.10587363366350949,15.059975208658207,0.1469870016400544,-0.06451001512670071,0.2570093457943925,1.0,15.0,1.0,15.0,1.0,15.0,1.0,17.0,1.0,15.0,,,0.0,-68.0,0.0,0.0,1.0,17.0,1.0,17.0,1.0,17.0,1.0,18.0,0.0,-6.0,,,0.0,-9.0,0.0,0.0
Male_Coughing,Male,Coughing,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-6.0,6.0,5.0,5.0,-15.0,15.0,18.0,18.0,,,,,-9.0,9.0,19.0,19.0,-6.0,6.0,8.0,8.0,-7.0,7.0,14.0,14.0,-7.0,7.0,14.0,14.0,0.27767791592072105,41.48985085086288,0.7026335333062079,5.519655852256534,0.10571946084218205,15.318769990733655,0.15242913182613985,-0.03406487433152778,0.3130841121495327,0.288174880999271,42.38471599828417,0.7167786964116779,5.579732556522728,0.10407774025034681,15.294717546162863,0.14516909104192033,-0.04165258822597076,0.3598130841121495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-8.0,,,0.0,-2.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,9.0,0.0,-4.0,,,0.0,-5.0,1.0,6.0
Male_Crazed,Male,Crazed,-7.0,7.0,2.0,2.0,-7.0,7.0,2.0,2.0,-7.0,7.0,2.0,2.0,-5.0,5.0,3.0,3.0,-12.0,12.0,11.0,11.0,,,,,-10.0,10.0,12.0,12.0,-49.0,49.0,58.0,58.0,-49.0,49.0,59.0,59.0,-49.0,49.0,59.0,59.0,0.2539826960207146,39.80467988843116,0.6762963218658993,5.302048885881483,0.10149344988167286,15.690343695670322,0.14112097706716015,-0.018215442232996502,0.49065420560747663,0.2669621555604667,41.0559377848545,0.6965557307554292,5.310166769600082,0.10081008964470614,16.586317185283388,0.14670142756318147,-0.02133619646045649,0.5654205607476636,1.0,42.0,1.0,42.0,1.0,42.0,1.0,44.0,1.0,37.0,,,1.0,39.0,0.0,0.0,1.0,57.0,1.0,57.0,1.0,57.0,1.0,56.0,1.0,48.0,,,1.0,47.0,1.0,1.0
Male_Crying,Male,Crying,-6.0,6.0,8.0,8.0,-6.0,6.0,8.0,8.0,-6.0,6.0,8.0,8.0,-7.0,7.0,8.0,8.0,-88.0,88.0,51.0,51.0,,,,,-67.0,67.0,51.0,51.0,-10.0,10.0,8.0,8.0,-10.0,10.0,9.0,9.0,-10.0,10.0,9.0,9.0,0.321391590844805,45.36884334377039,0.7660182905601007,4.667544838197738,0.09636986766994562,16.69809745604147,0.13670316377197797,-0.052820998792336364,0.08878504672897196,0.3721463184490382,48.87965034101611,0.8204465553373377,4.681936158058799,0.09427447503902645,17.301037360834062,0.13562460830610878,-0.04494434344434293,0.0794392523364486,1.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0,-78.0,,,0.0,-57.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-42.0,,,0.0,-42.0,1.0,1.0
Male_Cute 01,Male,Cute,-5.0,5.0,7.0,7.0,-5.0,5.0,7.0,7.0,-5.0,5.0,7.0,7.0,-6.0,6.0,7.0,7.0,-50.0,50.0,48.0,48.0,,,,,-64.0,64.0,48.0,48.0,-8.0,8.0,9.0,9.0,-10.0,10.0,10.0,10.0,-10.0,10.0,10.0,10.0,0.3253940004054631,45.66658339990634,0.7705721133775204,4.591324114057923,0.09902599875657063,17.29911356145001,0.14380429217697316,-0.05093413034332133,0.08878504672897196,0.3597215363912493,47.9204045745814,0.8051527865991932,4.825308458148458,0.09899685977496833,17.01922337280212,0.14476102024738519,-0.0451917669204908,0.08878504672897196,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,0.0,-40.0,,,0.0,-54.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,-38.0,,,0.0,-38.0,1.0,1.0
Male_Cute 02,Male,Cute,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-55.0,55.0,54.0,54.0,,,,,-75.0,75.0,53.0,53.0,-3.0,3.0,5.0,5.0,-10.0,10.0,6.0,6.0,-10.0,10.0,6.0,6.0,0.32871159855450427,45.97017530860188,0.7756860415303262,4.798891691369152,0.09833792141937422,16.934525533230197,0.14034521027977737,-0.04761881165415327,0.08878504672897196,0.3523486100624655,47.6337016898895,0.8014899797946493,4.97699423390223,0.1010235044060745,16.947728993292287,0.14884622103341347,-0.039161139420259776,0.0514018691588785,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.0,-45.0,,,0.0,-65.0,1.0,7.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-48.0,,,0.0,-47.0,1.0,1.0
Male_Cute 03,Male,Cute,-5.0,5.0,7.0,7.0,-5.0,5.0,7.0,7.0,-5.0,5.0,7.0,7.0,-6.0,6.0,7.0,7.0,-55.0,55.0,54.0,54.0,,,,,-79.0,79.0,53.0,53.0,-12.0,12.0,22.0,22.0,-13.0,13.0,25.0,25.0,-13.0,13.0,25.0,25.0,0.32003521000113444,45.25184117522195,0.7640441025946741,4.723207227868315,0.09796967287108584,16.67993998029585,0.1383128989979906,-0.033383295775573946,0.11682242990654206,0.3436895840078871,46.9367244689264,0.7904400767358107,4.888366509072274,0.0983018384915646,17.367080357726188,0.14535532919865735,-0.0196589514195362,0.22897196261682243,1.0,8.0,1.0,8.0,1.0,8.0,1.0,7.0,0.0,-42.0,,,0.0,-66.0,1.0,1.0,1.0,18.0,1.0,18.0,1.0,18.0,1.0,18.0,0.0,-29.0,,,0.0,-28.0,1.0,3.0
Male_Cute 04,Male,Cute,-6.0,6.0,8.0,8.0,-6.0,6.0,8.0,8.0,-6.0,6.0,8.0,8.0,-6.0,6.0,7.0,7.0,-56.0,56.0,100.0,100.0,,,,,-90.0,90.0,54.0,54.0,-10.0,10.0,11.0,11.0,-10.0,10.0,12.0,12.0,-10.0,10.0,12.0,12.0,0.32403469113545996,45.56063353012655,0.7689827694514088,4.659985495818274,0.09349887565059482,17.85289190036719,0.1375990185254025,-0.04652850315949627,0.08878504672897196,0.35898139905706744,47.95178512546504,0.8060350110319173,4.848974293881209,0.09758638510497931,17.179534102447207,0.14151072635684372,-0.0467178545822607,0.10747663551401869,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.0,-46.0,,,0.0,-80.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0,0.0,-88.0,,,0.0,-42.0,1.0,1.0
Male_Cute 05,Male,Cute,-7.0,7.0,8.0,8.0,-7.0,7.0,8.0,8.0,-7.0,7.0,8.0,8.0,-7.0,7.0,7.0,7.0,-46.0,46.0,94.0,94.0,,,,,-47.0,47.0,60.0,60.0,-7.0,7.0,5.0,5.0,-11.0,11.0,7.0,7.0,-11.0,11.0,7.0,7.0,0.3339481027883904,46.06910836362393,0.776293022675223,4.582169949468748,0.09318852712804417,18.070398679853263,0.13668074008991132,-0.05510475702374895,0.09813084112149532,0.36613128508362813,48.24660182222028,0.8096989903586587,4.752815440976035,0.09530102440686984,17.831874606701895,0.13971544984938963,-0.05063628481927319,0.06074766355140187,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.0,-35.0,,,0.0,-36.0,1.0,4.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-87.0,,,0.0,-53.0,1.0,2.0
Male_Despise 01,Male,Despise,-5.0,5.0,5.0,5.0,-5.0,5.0,5.0,5.0,-5.0,5.0,5.0,5.0,-6.0,6.0,6.0,6.0,-79.0,79.0,54.0,54.0,,,,,-96.0,96.0,54.0,54.0,-5.0,5.0,10.0,10.0,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,0.333263721978553,46.47724732728762,0.784029395643858,4.629997511228947,0.09293177867975999,17.809286342089166,0.13396443876455416,-0.04285037099758041,0.07009345794392523,0.34960498876660784,47.37417495139292,0.797122175311436,4.918940785105958,0.09805708531742897,16.941222880778824,0.14280378270261693,-0.031924762876234324,0.08878504672897196,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,-71.0,,,0.0,-88.0,1.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,0.0,-44.0,,,0.0,-44.0,0.0,0.0
Male_Despise 02,Male,Despise,-5.0,5.0,5.0,5.0,-5.0,5.0,5.0,5.0,-5.0,5.0,5.0,5.0,-5.0,5.0,6.0,6.0,-78.0,78.0,38.0,38.0,,,,,-56.0,56.0,54.0,54.0,-21.0,21.0,30.0,30.0,-21.0,21.0,64.0,64.0,-21.0,21.0,64.0,64.0,0.3206591118718976,45.43932741379069,0.7672850310663196,4.588675091426088,0.09101397101328058,18.15212551121972,0.13150507011362966,-0.027415314010370558,0.22897196261682243,0.3318879760314371,45.99070816396553,0.7750910088141388,4.994116593256732,0.09958017826358849,16.359604441417464,0.14276367598125395,-0.012683258992489253,0.5186915887850467,1.0,16.0,1.0,16.0,1.0,16.0,1.0,16.0,0.0,-57.0,,,0.0,-35.0,0.0,0.0,1.0,59.0,1.0,59.0,1.0,59.0,1.0,58.0,1.0,26.0,,,1.0,10.0,1.0,34.0
Male_Despise 03,Male,Despise,-5.0,5.0,8.0,8.0,-5.0,5.0,8.0,8.0,-5.0,5.0,8.0,8.0,-6.0,6.0,6.0,6.0,-35.0,35.0,44.0,44.0,,,,,-36.0,36.0,43.0,43.0,-23.0,23.0,11.0,11.0,-23.0,23.0,16.0,16.0,-23.0,23.0,16.0,16.0,0.29704411091091476,43.550326387458874,0.7371932419939576,5.018666930722995,0.09976973975042128,16.379813287111215,0.14363966228545838,-0.027983175816937027,0.2383177570093458,0.32157133115786257,45.2018037421681,0.7629895190769267,4.809796498844696,0.09480663082588499,17.381112842106997,0.1373980463535156,-0.03073269184504714,0.14485981308411214,1.0,18.0,1.0,18.0,1.0,18.0,1.0,17.0,0.0,-12.0,,,0.0,-13.0,0.0,0.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,10.0,0.0,-28.0,,,0.0,-27.0,1.0,5.0
Male_Despise 04,Male,Despise,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-6.0,6.0,6.0,6.0,-89.0,89.0,90.0,90.0,,,,,-67.0,67.0,53.0,53.0,-11.0,11.0,13.0,13.0,-12.0,12.0,13.0,13.0,-12.0,12.0,13.0,13.0,0.336698455231212,46.54724767274946,0.7846388224964944,5.05922403158707,0.10392883578139656,15.74901669359407,0.1472877215523765,-0.052357828784211774,0.10747663551401869,0.3717842909777276,48.98259506492971,0.822327696657348,5.0186646588181505,0.10022137606533889,16.691194754986167,0.14621930358544835,-0.05342635233825612,0.10747663551401869,1.0,5.0,1.0,5.0,1.0,5.0,1.0,6.0,0.0,-77.0,,,0.0,-55.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,0.0,-77.0,,,0.0,-40.0,0.0,0.0
Male_Despise 05,Male,Despise,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,6.0,6.0,-100.0,100.0,37.0,37.0,,,,,-78.0,78.0,36.0,36.0,-6.0,6.0,4.0,4.0,-6.0,6.0,6.0,6.0,-6.0,6.0,6.0,6.0,0.3177398835944238,45.179649074500965,0.7632057928593359,4.681290029887562,0.09812843641441948,17.13677960961606,0.14091312091024416,-0.05222886828618629,0.0514018691588785,0.3466981799803048,46.912943639487864,0.7891657928300795,4.974032733815713,0.09921467119706011,17.318157217557143,0.1468466375515146,-0.046176918059866005,0.0514018691588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.0,,,0.0,-72.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-31.0,,,0.0,-30.0,1.0,2.0
Male_Determined,Male,Determined,-6.0,6.0,1.0,1.0,-6.0,6.0,1.0,1.0,-6.0,6.0,1.0,1.0,-6.0,6.0,4.0,4.0,-85.0,85.0,80.0,80.0,,,,,-38.0,38.0,74.0,74.0,0.0,0.0,11.0,11.0,-8.0,8.0,11.0,11.0,-8.0,8.0,11.0,11.0,0.31812369405666246,45.1904797331195,0.7634051005904362,4.6616182177214425,0.09475388407777503,16.950578203709934,0.1347240926522129,-0.04795223920144767,0.056074766355140186,0.3017465082284446,44.11647878629025,0.7465639434685217,4.784917181705899,0.094619699048801,17.790552256595443,0.1369969779449814,-0.04208284324017641,0.09345794392523364,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,-77.0,,,0.0,-30.0,1.0,8.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,7.0,0.0,-69.0,,,0.0,-63.0,0.0,0.0
Male_Distrust 01,Male,Distrust,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-90.0,90.0,40.0,40.0,,,,,-77.0,77.0,,,-5.0,5.0,10.0,10.0,-17.0,17.0,11.0,11.0,-17.0,17.0,11.0,11.0,0.3282213990933427,45.94309475711573,0.7751394799240282,4.691594105805749,0.09936205329338335,16.805820588539788,0.1424094711623664,-0.04790832770762043,0.1542056074766355,0.345938185665095,46.7653954786675,0.7863807850212694,4.87359128815827,0.09661171957850456,17.149039947709973,0.13989056305924677,-0.03410455584526062,0.14485981308411214,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,0.0,-73.0,,,0.0,-60.0,1.0,12.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.0,-29.0,,,,,1.0,1.0
Male_Distrust 02,Male,Distrust,-7.0,7.0,8.0,8.0,-7.0,7.0,8.0,8.0,-7.0,7.0,8.0,8.0,-6.0,6.0,7.0,7.0,-28.0,28.0,52.0,52.0,,,,,-91.0,91.0,72.0,72.0,-6.0,6.0,8.0,8.0,-8.0,8.0,9.0,9.0,-8.0,8.0,9.0,9.0,0.3287701868565283,45.88337333625722,0.7739971728525429,4.704837267818016,0.10105482506442745,16.97506124393606,0.1459345882582777,-0.051848772808770156,0.08878504672897196,0.3446085135513377,46.629527143228835,0.7843103784824086,4.751154751368912,0.09689365584995145,17.744376633518407,0.14322632871005894,-0.0444765384787711,0.0794392523364486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,-20.0,,,0.0,-83.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,-43.0,,,0.0,-63.0,1.0,1.0
Male_Distrust 03,Male,Distrust,-5.0,5.0,6.0,6.0,-5.0,5.0,6.0,6.0,-5.0,5.0,6.0,6.0,-6.0,6.0,6.0,6.0,-98.0,98.0,91.0,91.0,,,,,-91.0,91.0,53.0,53.0,-4.0,4.0,8.0,8.0,-5.0,5.0,9.0,9.0,-5.0,5.0,9.0,9.0,0.3212180675190186,45.38970955955648,0.7663476710146833,4.720270500596717,0.10088879231996131,16.777336436402724,0.14498166233863471,-0.044835133112479594,0.04205607476635514,0.3540474117916321,47.55799027024028,0.7995401779624903,4.900467319065862,0.0974101214626125,17.397625825743077,0.14270376955282013,-0.03438209345407575,0.0794392523364486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-93.0,,,0.0,-86.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,-82.0,,,0.0,-44.0,1.0,1.0
Male_Distrust 04,Male,Distrust,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-7.0,7.0,6.0,6.0,-79.0,79.0,54.0,54.0,,,,,-76.0,76.0,39.0,39.0,-6.0,6.0,4.0,4.0,-8.0,8.0,6.0,6.0,-8.0,8.0,6.0,6.0,0.3202929000988185,45.314150424761195,0.7653043585542206,4.696861044320966,0.10039629456850718,16.80289931035441,0.1430806011875283,-0.05713213158545093,0.07009345794392523,0.34489331735628787,46.63936995568677,0.784322854166276,4.779199752329944,0.09612857790611615,17.969464863317125,0.1415541659478309,-0.04652554827315785,0.0514018691588785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-71.0,,,0.0,-68.0,1.0,2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-48.0,,,0.0,-33.0,1.0,2.0
Male_Distrust 05,Male,Distrust,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-89.0,89.0,46.0,46.0,,,,,-77.0,77.0,46.0,46.0,-9.0,9.0,15.0,15.0,-10.0,10.0,16.0,16.0,-10.0,10.0,16.0,16.0,0.3227152523593368,45.5411478247598,0.7687829613824871,4.644158813023122,0.09911161801725063,17.145389961868222,0.14334166496289227,-0.04588479318908442,0.0794392523364486,0.3564069223738162,47.67133435356283,0.8011857985266458,4.898796969223942,0.09829754928979918,17.322713260471236,0.143508134796372,-0.036968579916196447,0.14485981308411214,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.0,-79.0,,,0.0,-67.0,1.0,1.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,0.0,-30.0,,,0.0,-30.0,1.0,1.0
Male_Empathy 01,Male,Empathy,-6.0,6.0,6.0,6.0,-6.0,6.0,6.0,6.0,-6.0,6.0,6.0,6.0,-7.0,7.0,7.0,7.0,-55.0,55.0,37.0,37.0,,,,,-99.0,99.0,37.0,37.0,-2.0,2.0,5.0,5.0,-8.0,8.0,6.0,6.0,-8.0,8.0,6.0,6.0,0.33062776059747856,46.154892268581925,0.7786355790830104,4.588788929926318,0.10006575992787783,16.98026234537694,0.14191186681108656,-0.04635633375043067,0.07009345794392523,0.36566811187245024,48.50780686262612,0.814809620833007,4.866128137161102,0.10014562085967198,17.11749990692178,0.14644777500685655,-0.04090697492394492,0.0514018691588785,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,-47.0,,,0.0,-91.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-31.0,,,0.0,-31.0,1.0,1.0
Male_Empathy 02,Male,Empathy,-7.0,7.0,8.0,8.0,-7.0,7.0,8.0,8.0,-7.0,7.0,8.0,8.0,-6.0,6.0,7.0,7.0,-57.0,57.0,57.0,57.0,,,,,-78.0,78.0,47.0,47.0,-9.0,9.0,10.0,10.0,-10.0,10.0,11.0,11.0,-10.0,10.0,11.0,11.0,0.31752699864244904,45.08984442960436,0.7616322901900684,4.942370659767468,0.0989712535421241,16.423708725360758,0.1414561290293932,-0.04936189977365119,0.08878504672897196,0.3473574597144795,47.192041125252985,0.7945432972824462,5.262384111009468,0.11074521180207485,15.613768255998307,0.16363474364691186,-0.043965413748660934,0.09813084112149532,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,0.0,-47.0,,,0.0,-68.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,0.0,-46.0,,,0.0,-36.0,1.0,1.0
Male_Empathy 03,Male,Empathy,-5.0,5.0,6.0,6.0,-5.0,5.0,6.0,6.0,-5.0,5.0,6.0,6.0,-5.0,5.0,6.0,6.0,-35.0,35.0,42.0,42.0,,,,,-20.0,20.0,65.0,65.0,-4.0,4.0,14.0,14.0,-10.0,10.0,14.0,14.0,-10.0,10.0,14.0,14.0,0.31226585568668686,44.91113522788075,0.7594446733454677,5.218513560455258,0.10184769912288999,16.156042163355792,0.14622238179985084,-0.038385850525347986,0.08878504672897196,0.359228053382624,48.19459512523402,0.8105552883418364,5.071112314465447,0.1013235310179608,16.51540292716152,0.14801372643911614,-0.033501223565262056,0.1261682242990654,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,-25.0,,,0.0,-10.0,1.0,6.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,0.0,-28.0,,,0.0,-51.0,0.0,0.0
Male_Empathy 04,Male,Empathy,-8.0,8.0,9.0,9.0,-8.0,8.0,9.0,9.0,-8.0,8.0,9.0,9.0,-7.0,7.0,7.0,7.0,-37.0,37.0,54.0,54.0,,,,,-78.0,78.0,99.0,99.0,-10.0,10.0,5.0,5.0,-12.0,12.0,9.0,9.0,-12.0,12.0,9.0,9.0,0.334407492497257,46.10741121523848,0.7768083407639343,4.510679942181456,0.09678764128178921,17.131353758638912,0.13691369461703976,-0.055671375210040085,0.10747663551401869,0.37449783226039923,48.73043396539777,0.8167309665652079,4.654251524430012,0.09630454470899617,17.657210519220467,0.1388721699070818,-0.06018625130163175,0.0794392523364486,1.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0,0.0,-25.0,,,0.0,-66.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-45.0,,,0.0,-90.0,1.0,4.0
Male_Empathy 05,Male,Empathy,-7.0,7.0,9.0,9.0,-7.0,7.0,9.0,9.0,-7.0,7.0,9.0,9.0,-6.0,6.0,6.0,6.0,-17.0,17.0,55.0,55.0,,,,,-38.0,38.0,37.0,37.0,-6.0,6.0,15.0,15.0,-8.0,8.0,15.0,15.0,-8.0,8.0,15.0,15.0,0.32922556801377056,45.73710042516762,0.7709779066042365,5.171015683996761,0.10345218752352696,16.064105852867094,0.1500408779478298,-0.05733121458058045,0.07009345794392523,0.3703920103122141,48.622815054153726,0.8158327020774377,5.284966574407348,0.1057858452131258,16.154369969405995,0.15553625897978837,-0.06326844981897657,0.13551401869158877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,-9.0,,,0.0,-30.0,1.0,2.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,9.0,0.0,-40.0,,,0.0,-22.0,0.0,0.0
Male_Expressions Anger 01,Male,Expressions Anger,-5.0,5.0,9.0,9.0,-5.0,5.0,9.0,9.0,-5.0,5.0,9.0,9.0,-6.0,6.0,6.0,6.0,-89.0,89.0,23.0,23.0,,,,,-89.0,89.0,36.0,36.0,-10.0,10.0,11.0,11.0,-15.0,15.0,18.0,18.0,-15.0,15.0,18.0,18.0,0.3201068887643725,45.36519774989547,0.7661354314779567,4.827972069452299,0.1012007363562314,16.809942037266577,0.14750203360223546,-0.03771850397096616,0.11682242990654206,0.3380505450975115,46.052193806550214,0.7749538918800443,4.9356836051828115,0.09614918760467912,17.222189592458363,0.1381618478599022,-0.025839380711038536,0.17289719626168223,1.0,10.0,1.0,10.0,1.0,10.0,1.0,9.0,0.0,-74.0,,,0.0,-74.0,1.0,5.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,12.0,0.0,-5.0,,,0.0,-18.0,1.0,7.0
